brand,kilometers,model,transmission,year
Toyota,355000.0,Hilux,Mecánica,2008.0
Chevrolet,142000.0,Aveo,Mecánica,2008.0
Chevrolet,111000.0,Aveo,Mecánica,2008.0
Toyota,288000.0,Prado,Mecánica,2008.0
Mazda,84000.0,Demio,Mecánica,2008.0
Jeep,128000.0,Grand Cherokee,Mecánica,2008.0
Renault,105000.0,Megane,Mecánica,2008.0
Renault,142000.0,Megane,Mecánica,2008.0
Honda,63000.0,Civic,Mecánica,2008.0
Zotye,111000.0,Nomada,Mecánica,2008.0
Chevrolet,70000.0,Aveo,Mecánica,2008.0
Kia,148000.0,Sportage,Mecánica,2008.0
Jeep,97000.0,Cherokee,Automática,2008.0
Nissan,175000.0,Sentra,Mecánica,2008.0
Mitsubishi,174000.0,Lancer,Automática,2008.0
Mazda,219000.0,BT-50,Mecánica,2008.0
Renault,130000.0,Clio,Mecánica,2008.0
Chevrolet,182000.0,AVEO EMOTION,Mecánica,2008.0
Suzuki,77000.0,Vitara,Mecánica,2008.0
Hyundai,87085.0,Elantra,Mecánica,2008.0
Renault,98000.0,Symbol,Mecánica,2008.0
Hyundai,150000.0,Tucson,Mecánica,2008.0
Toyota,298500.0,Hilux,Mecánica,2008.0
kia sorento,169000.0,2008,Mecánica,2008.0
Renault,145000.0,Twingo,Mecánica,2008.0
Renault,160000.0,Logan,Mecánica,2008.0
Mazda,200000.0,BT-50,Mecánica,2008.0
Renault,113000.0,Megane,Mecánica,2008.0
Chevrolet,135200.0,AVEO EMOTION,Mecánica,2008.0
BMW,130000.0,Serie 3,Mecánica,2008.0
Nissan,111500.0,Sentra,Automática,2008.0
Renault,105000.0,Megane,Mecánica,2008.0
Toyota,170000.0,Hilux,Mecánica,2008.0
Mazda,125000.0,CX-7,Mecánica,2008.0
Kia,142000.0,Sportage,Mecánica,2008.0
Toyota,171000.0,Land Cruiser,Mecánica,2008.0
Zotye,108000.0,Nomada,Mecánica,2008.0
Chevrolet,122000.0,Optra,Mecánica,2008.0
Mazda,104000.0,3,Mecánica,2008.0
Mazda,147800.0,5,Mecánica,2008.0
BMW,139000.0,X3,Automática,2008.0
Ford,108000.0,Ranger,Mecánica,2008.0
Chevrolet,190000.0,Optra,Mecánica,2008.0
Renault,163000.0,Logan,Mecánica,2008.0
Chevrolet,160140.0,Aveo,Mecánica,2008.0
Mitsubishi,211000.0,Montero,Mecánica,2008.0
Zotye,120000.0,Nomada,Mecánica,2008.0
BMW,89900.0,Serie 3,Automática,2008.0
Chevrolet,175000.0,Optra,Mecánica,2008.0
Mercedes-Benz,120000.0,Clase C,Mecánica,2008.0
Mazda,140000.0,BT-50,Mecánica,2008.0
Kia,137000.0,Picanto,Mecánica,2008.0
Mazda,157000.0,5,Automática,2008.0
Ford,78960.0,Escape,Automática,2008.0
Renault,112700.0,Logan,Mecánica,2008.0
Chevrolet,162000.0,Aveo,Mecánica,2008.0
Mitsubishi,78000.0,Montero,Mecánica,2008.0
Mitsubishi,108000.0,Montero,Mecánica,2008.0
Zotye,123000.0,Nomada,Mecánica,2008.0
Renault,69360.0,Symbol,Automática,2008.0
Kia,210000.0,Sportage,Mecánica,2008.0
Hyundai,108000.0,Accent,Mecánica,2008.0
Renault,147000.0,Logan,Mecánica,2008.0
Renault,175000.0,Logan,Mecánica,2008.0
BMW,134000.0,Serie 3,Mecánica,2008.0
Nissan,182000.0,Frontier,Mecánica,2008.0
Audi,92000.0,A4,Automática,2008.0
Renault,135000.0,Megane,Automática,2008.0
Mazda,113000.0,3,Mecánica,2008.0
Chevrolet,177363.0,Aveo,Mecánica,2008.0
BMW,107200.0,Serie 5,Automática,2008.0
Zhongxing,1.0,Admiral,Mecánica,2008.0
Chevrolet,77300.0,Optra,Mecánica,2008.0
Toyota,135000.0,Prado,Mecánica,2008.0
Renault,153000.0,Megane,Automática,2008.0
Kia,143000.0,Rio,Mecánica,2008.0
Volkswagen,106000.0,Bora,Mecánica,2008.0
Mazda,140748.0,3,Mecánica,2008.0
Toyota,173000.0,Land Cruiser,Mecánica,2008.0
Toyota,222.0,Prado,Mecánica,2008.0
Chevrolet,215500.0,LUV,Mecánica,2008.0
Mazda,161516.0,3,Mecánica,2008.0
Hyundai,164700.0,Accent,Mecánica,2008.0
Hyundai,183112.0,Tucson,Mecánica,2008.0
Toyota,90000.0,Prado,Mecánica,2008.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Chevrolet,108500.0,Spark,Mecánica,2008.0
Renault,171512.0,Twingo,Mecánica,2008.0
Chevrolet,100300.0,Aveo,Mecánica,2008.0
Chevrolet,160.0,AVEO EMOTION,Mecánica,2008.0
Renault,112440.0,Symbol,Mecánica,2008.0
Hyundai,192000.0,Getz,Mecánica,2008.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Renault,117650.0,Twingo,Mecánica,2008.0
Mitsubishi,190000.0,Montero,Mecánica,2008.0
Hyundai,121000.0,2008,Mecánica,2008.0
Toyota,380000.0,Fortuner,Mecánica,2008.0
Chevrolet,122320.0,Grand Vitara,Mecánica,2008.0
Chevrolet,175591.0,Optra,Mecánica,2007.0
Kia,130000.0,Pregio,Mecánica,2008.0
Nissan,148700.0,Sentra,Mecánica,2008.0
Chevrolet,190000.0,D-Max,Mecánica,2008.0
Volkswagen,107000.0,Jetta,Automática,2008.0
Renault,87000.0,Twingo,Mecánica,2008.0
Hummer,90000.0,H3,Automática,2008.0
Renault,215000.0,Meganne,Mecánica,2008.0
Ssangyong,151000.0,Kyron,Mecánica,2008.0
Toyota,114000.0,Prado,Mecánica,2008.0
Toyota,86000.0,Fortuner,Automática,2008.0
Fiat,181000.0,ADVENTURE,Mecánica,2008.0
Toyota,150000.0,Hilux 4x2,Mecánica,2008.0
Mercedes-Benz,73000.0,Clase C,Automática,2008.0
Nissan,162000.0,Frontier,Mecánica,2008.0
Mitsubishi,143500.0,Grandis,Automática,2008.0
Mercedes-Benz,130000.0,Clase C,Automática,2008.0
Renault,178000.0,Twingo,Mecánica,2008.0
Peugeot,99000.0,207,Mecánica,2008.0
Volvo,117000.0,XC90,Mecánica,2008.0
Ford,97033.0,Escape,Automática,2008.0
Citroën,144000.0,Berlingo,Mecánica,2008.0
Chevrolet,170000.0,D-Max,Mecánica,2008.0
Renault,109100.0,Symbol,Mecánica,2008.0
Chevrolet,103600.0,TRIPTONIC 2.5,Automática,2008.0
Mitsubishi,217000.0,Montero,Mecánica,2008.0
Pontiac,180000.0,Grand Prix,Automática,2008.0
Toyota,113000.0,Tundra,Automática,2008.0
Chevrolet,148000.0,Aveo,Mecánica,2008.0
Chevrolet,160000.0,Epica,Automática,2008.0
Kia,119100.0,Grand Carnival Sedona,Automática,2008.0
Chevrolet,175000.0,D-Max,Mecánica,2008.0
Renault,164700.0,Clio,Automática,2008.0
Mazda,243000.0,BT-50,Mecánica,2008.0
Hyundai,156000.0,Tucson,Mecánica,2008.0
Toyota,200000.0,Hilux,Mecánica,2008.0
Porsche,50000.0,911,Mecánica,2008.0
Mazda,154000.0,3,Automática,2008.0
Nissan,119000.0,Frontier,Mecánica,2008.0
Ssangyong,183000.0,Actyon Sports,Mecánica,2008.0
Renault,203000.0,Logan,Mecánica,2008.0
Volkswagen,133000.0,Jetta,Mecánica,2008.0
Kia,88400.0,Picanto,Mecánica,2008.0
Nissan,140000.0,Sentra,Mecánica,2007.0
Volkswagen,166634.0,Jetta,Mecánica,2008.0
Ford,260.0,Ecosport,Mecánica,2007.0
Kia,100.0,Grand Carnival Sedona,Mecánica,2007.0
Kia,195000.0,Sportage,Mecánica,2007.0
Chevrolet,106000.0,Aveo,Mecánica,2007.0
Renault,103000.0,Twingo,Mecánica,2007.0
Renault,150000.0,Clio,Mecánica,2007.0
Kia,310000.0,K,Mecánica,2007.0
Renault,121000.0,Clio,Mecánica,2007.0
Toyota,190000.0,Prado,Mecánica,2007.0
Daihatsu,193000.0,Terios,Mecánica,2007.0
Mercedes-Benz,85708.0,Clase B,Mecánica,2007.0
Kia,208000.0,Sportage,Mecánica,2007.0
Ssangyong,125000.0,Rexton,Mecánica,2007.0
Chevrolet,355000.0,Spark go,Mecánica,2007.0
Wuling,172000.0,Minivan,Mecánica,2007.0
Chevrolet,152100.0,D-Max,Mecánica,2007.0
Renault,195000.0,Logan,Mecánica,2007.0
Chevrolet,102280.0,Trailblazer,Automática,2007.0
Chevrolet,150000.0,Corsa,Mecánica,2007.0
Peugeot,200000.0,206,Mecánica,2007.0
Chevrolet,145000.0,Optra,Mecánica,2007.0
Chevrolet,160000.0,Aveo,Mecánica,2007.0
Ford,177885.0,Ranger,Mecánica,2007.0
Renault,9866.0,Twingo,Mecánica,2007.0
Mitsubishi,168000.0,Lancer,Mecánica,2007.0
Renault,101146.0,Symbol,Automática,2007.0
Hyundai,198000.0,Santa Fe,Mecánica,2007.0
Toyota,122000.0,Prado,Mecánica,2007.0
Chevrolet,161000.0,Corsa,Mecánica,2007.0
Chevrolet,60000.0,Spark,Mecánica,2007.0
Mazda,152860.0,ALLEGRO,Mecánica,2007.0
Chevrolet,128676.0,Optra,Mecánica,2007.0
Mitsubishi,144000.0,Montero,Mecánica,2007.0
Renault,129620.0,Symbol,Mecánica,2007.0
Toyota,180000.0,Hilux,Mecánica,2007.0
Mazda,190000.0,3,Mecánica,2007.0
Toyota,224580.0,RAV4,Automática,2007.0
Mazda,190000.0,B2200,Mecánica,2007.0
Chevrolet,252929.0,D-Max,Mecánica,2007.0
Honda,143809.0,Fit,Mecánica,2007.0
Peugeot,158000.0,206,Mecánica,2007.0
Kia,257000.0,Sportage,Mecánica,2007.0
Mazda,123000.0,3,Mecánica,2008.0
Jeep,112000.0,Patriot,Mecánica,2008.0
Chevrolet,136300.0,Grand Vitara,Automática,2008.0
Volkswagen,118000.0,Jetta,Mecánica,2008.0
Toyota,130000.0,Prado,Mecánica,2008.0
Ford,102400.0,Escape,Automática,2008.0
Audi,98000.0,Q7,Automática,2008.0
Renault,45700.0,Megane,Mecánica,2008.0
Renault,122200.0,Logan,Mecánica,2008.0
Honda,153098.0,CR-V,Mecánica,2008.0
Mercedes-Benz,180000.0,2008,Automática,2008.0
Toyota,85000.0,Hilux,Mecánica,2008.0
BMW,95000.0,X3,Automática,2008.0
Toyota,120000.0,Hilux Vigo,Automática,2008.0
Hyundai,83800.0,Veracruz,Mecánica,2008.0
Chevrolet,155555.0,Optra,Mecánica,2008.0
Mercedes-Benz,55000.0,ML,Automática,2008.0
Honda,120900.0,Civic,Mecánica,2008.0
Audi,85000.0,A4,Mecánica,2008.0
Ssangyong,178.0,Kyron,Mecánica,2008.0
BMW,80000.0,Serie 3,Mecánica,2008.0
Renault,140000.0,Megane,Mecánica,2008.0
Honda,72000.0,Civic,Automática,2008.0
Ford,103000.0,Escape XLT 4x4,Automática,2008.0
Peugeot,112986.0,206,Mecánica,2008.0
Toyota,165000.0,Fortuner,Automática,2008.0
Nissan,69700.0,Tiida,Mecánica,2008.0
Toyota,199999.0,Prado,Mecánica,2008.0
Hyundai,198000.0,Veracruz,Automática,2008.0
Ford,119800.0,Escape,Automática,2008.0
BMW,102918.0,320,Automática,2008.0
Hyundai,190000.0,Vera Cruz,Automática,2008.0
Chevrolet,172000.0,Spark,Mecánica,2008.0
Toyota,208000.0,Fortuner,Mecánica,2008.0
Chevrolet,110800.0,Aveo,Mecánica,2008.0
BMW,156000.0,X3,Automática,2008.0
Renault,102235.0,Twingo,Mecánica,2008.0
BMW,79000.0,Serie 3,Mecánica,2008.0
Mazda,163000.0,6,Mecánica,2008.0
Ford,136800.0,F-150,Automática,2008.0
Kia,155000.0,Carens,Mecánica,2008.0
Toyota,140000.0,Fortuner,Mecánica,2008.0
Mitsubishi,172000.0,2008,Mecánica,2008.0
Chevrolet,116000.0,Aveo,Mecánica,2008.0
Toyota,139000.0,2008,Mecánica,2008.0
Renault,135000.0,Megane 2,Mecánica,2008.0
Chevrolet,94000.0,Aveo,Mecánica,2008.0
Renault,144000.0,Scénic II,Automática,2007.0
Renault,99800.0,Logan,Mecánica,2007.0
Renault,195000.0,Megane 2,Mecánica,2007.0
Renault,210.0,Logan,Mecánica,2007.0
Renault,123638.0,Twingo,Mecánica,2007.0
Lifan,178091.0,LAND WIND 4X4,Mecánica,2007.0
Mazda,180000.0,5,Mecánica,2007.0
Chevrolet,119000.0,Corsa,Mecánica,2007.0
Renault,91000.0,Megane,Mecánica,2007.0
Renault,170000.0,Logan,Mecánica,2007.0
Kia,15500.0,Picanto,Mecánica,2007.0
Chevrolet,140000.0,Optra,Mecánica,2007.0
Chevrolet,125000.0,Optra,Automática,2007.0
Renault,106000.0,Twingo,Mecánica,2007.0
Renault,154000.0,Logan,Mecánica,2007.0
Toyota,115000.0,Corolla,Mecánica,2007.0
Subaru,100000.0,Tribeca,Automática,2007.0
Renault,115000.0,Logan,Mecánica,2007.0
Subaru,150000.0,Impreza,Mecánica,2007.0
Renault,136000.0,Clio,Mecánica,2007.0
Toyota,102000.0,Prado,Mecánica,2007.0
Renault,178000.0,Megane 2,Mecánica,2007.0
Renault,80000.0,Megane 2,Mecánica,2007.0
Ford,168500.0,Ranger,Mecánica,2007.0
Mazda,190000.0,B2200,Mecánica,2007.0
Mitsubishi,141000.0,Montero,Mecánica,2007.0
Mitsubishi,190000.0,L200 SPORTERO,Mecánica,2007.0
Chevrolet,300000.0,Grand Vitara,Mecánica,2007.0
Ford,207000.0,Ranger,Mecánica,2007.0
Renault,190000.0,Symbol,Automática,2007.0
Toyota,155000.0,Hilux,Mecánica,2007.0
Kia,250000.0,Carnival,Mecánica,2007.0
Chevrolet,154000.0,Optra,Mecánica,2007.0
Ford,125000.0,Focus,Mecánica,2007.0
Nissan,183400.0,X-Trail,Mecánica,2007.0
hiunday,172000.0,2007,Mecánica,2007.0
BMW,157117.0,X5,Automática,2007.0
Volkswagen,121000.0,Crossfox,Mecánica,2007.0
Chevrolet,102000.0,Aveo,Mecánica,2007.0
Chevrolet,160000.0,Aveo,Mecánica,2007.0
Mazda,166192.0,6,Mecánica,2007.0
Renault,151000.0,Megane,Mecánica,2007.0
Ford,131000.0,Fusion,Automática,2007.0
BMW,99000.0,Serie 1,Automática,2007.0
Subaru,100000.0,WRX,Mecánica,2008.0
Kia,150435.0,Sorento,Automática,2008.0
Volkswagen,109000.0,2008,Mecánica,2008.0
Renault,109000.0,Megane,Automática,2008.0
Kia,158000.0,Pregio,Mecánica,2008.0
Toyota,150000.0,Prado,Mecánica,2008.0
Peugeot,130000.0,207,Mecánica,2008.0
Suzuki,150.0,Grand Vitara,Mecánica,2008.0
Chevrolet,106000.0,Captiva,Automática,2008.0
Ford,170000.0,Explorer,Automática,2008.0
Hummer,77000.0,H3,Automática,2008.0
Mazda,261400.0,BT-50,Mecánica,2008.0
Honda,133000.0,Civic,Mecánica,2008.0
Dodge,89000.0,Durango,Mecánica,2008.0
Chevrolet,130000.0,Spark,Mecánica,2008.0
Audi,49000.0,A4,Automática,2008.0
Subaru,147000.0,Forester,Mecánica,2008.0
Daihatsu,139000.0,Terios,Mecánica,2008.0
Citroën,89000.0,C3,Mecánica,2008.0
Renault,113500.0,Megane 2,Mecánica,2008.0
Renault,120000.0,Megane,Mecánica,2008.0
Chevrolet,140000.0,Optra,Mecánica,2008.0
Mitsubishi,192000.0,Outlander,Automática,2008.0
Daihatsu,182000.0,Terios,Mecánica,2008.0
Chevrolet,125000.0,Captiva,Mecánica,2008.0
Renault,135000.0,Clio,Mecánica,2008.0
Mitsubishi,160000.0,Montero,Mecánica,2008.0
Toyota,121000.0,Prado,Mecánica,2008.0
Mazda,109000.0,CX-9,Automática,2008.0
Toyota,202000.0,Hilux,Mecánica,2008.0
Toyota,276000.0,Hilux,Mecánica,2008.0
Mercedes-Benz,95000.0,C200,Automática,2008.0
Mazda,174652.0,3,Mecánica,2008.0
Mini,140000.0,Cooper,Mecánica,2008.0
Daihatsu,130000.0,Terios,Mecánica,2008.0
Nissan,220000.0,D21,Mecánica,2008.0
Ford,113000.0,Ecosport,Mecánica,2008.0
Volkswagen,154000.0,Jetta,Automática,2008.0
Renault,105000.0,Twingo,Mecánica,2008.0
Ford,150000.0,Ranger,Mecánica,2008.0
Toyota,185074.0,2008,Automática,2008.0
Volkswagen,188000.0,Jetta,Mecánica,2008.0
Porsche,80000.0,Cayenne,Automática,2008.0
Ford,90679.0,Escape,Automática,2008.0
Renault,125000.0,Logan,Mecánica,2008.0
Ford,136000.0,Explorer,Automática,2008.0
Chevrolet,147000.0,D-Max,Mecánica,2008.0
Ssangyong,130000.0,Actyon,Automática,2008.0
Renault,119.0,Megane,Mecánica,2007.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Chevrolet,48000.0,2007,Mecánica,2007.0
Ford,133000.0,Ecosport,Mecánica,2007.0
Mercedes-Benz,109000.0,Clase B,Mecánica,2007.0
Renault,181000.0,Twingo,Mecánica,2007.0
Mercedes-Benz,59000.0,Clase C,Automática,2007.0
Kia,113000.0,NEW SPORTAGE,Mecánica,2007.0
Ford,102000.0,LASER,Mecánica,2007.0
Nissan,355000.0,Urvan,Automática,2007.0
Chevrolet,166000.0,Aveo,Mecánica,2007.0
Mazda,225000.0,5,Mecánica,2007.0
Mini,120000.0,Cooper,Mecánica,2007.0
Kia,203227.0,Carens,Mecánica,2007.0
Toyota,223000.0,2007,Automática,2007.0
Ford,136526.0,Explorer,Automática,2007.0
Toyota,128000.0,Prado,Automática,2007.0
Renault,148000.0,Symbol,Mecánica,2007.0
Toyota,120000.0,Hilux,Mecánica,2007.0
Chevrolet,146000.0,Aveo,Mecánica,2007.0
Hyundai,132200.0,Tucson,Mecánica,2007.0
Daihatsu,197690.0,Sirion,Mecánica,2007.0
Chevrolet,10276.0,Aveo,Mecánica,2007.0
Toyota,135000.0,Prado,Mecánica,2007.0
Nissan,224000.0,Frontier,Mecánica,2007.0
Toyota,114500.0,Corolla,Automática,2007.0
Chevrolet,100000.0,Aveo,Mecánica,2007.0
Ford,123000.0,Explorer,Automática,2007.0
Toyota,166000.0,Prado,Mecánica,2007.0
Toyota,140000.0,4Runner,Automática,2007.0
Renault,103800.0,Symbol,Mecánica,2007.0
Renault,109100.0,Megane,Automática,2007.0
Renault,131800.0,Megane,Mecánica,2007.0
Ford,210000.0,Sport Trac 2007,Automática,2007.0
Toyota,135000.0,Prado,Automática,2007.0
Toyota,136000.0,Prado,Mecánica,2007.0
Volkswagen,116000.0,Jetta,Mecánica,2007.0
Chevrolet,152000.0,Aveo,Mecánica,2007.0
Mazda,173000.0,6,Mecánica,2007.0
Fiat,113000.0,Idea,Mecánica,2007.0
Chevrolet,143000.0,Corsa,Mecánica,2007.0
Toyota,193000.0,Prado,Mecánica,2007.0
Nissan,145000.0,Patrol,Automática,2007.0
Toyota,227000.0,Fortuner,Automática,2008.0
Mazda,133000.0,3,Mecánica,2008.0
Renault,119000.0,Clio,Mecánica,2008.0
Chevrolet,227469.0,AVEO EMOTION,Mecánica,2008.0
Chevrolet,177000.0,Aveo,Mecánica,2008.0
Kia,117278.0,Picanto,Mecánica,2008.0
Chevrolet,100000.0,Vitara,Mecánica,2008.0
Renault,177000.0,Logan,Mecánica,2008.0
Ford,124418.0,F-150,Automática,2008.0
Toyota,183399.0,Fortuner,Automática,2008.0
Toyota,187300.0,Land Cruiser,Automática,2008.0
Citroën,140000.0,C4,Mecánica,2008.0
Nissan,99000.0,Frontier,Mecánica,2008.0
Toyota,133000.0,FORTUNER 4000,Mecánica,2008.0
Toyota,221268.0,Corolla,Automática,2008.0
Audi,91000.0,A4,Automática,2008.0
Jeep,129000.0,Wrangler,Mecánica,2008.0
Audi,107000.0,A4,Automática,2008.0
Audi,108300.0,A6,Automática,2008.0
Chevrolet,195000.0,Grand Vitara,Automática,2008.0
Volkswagen,207000.0,Crossfox,Mecánica,2008.0
Mercedes-Benz,97000.0,Clase C,Automática,2008.0
Chevrolet,61000.0,Spark,Mecánica,2008.0
Kia,171000.0,Sorento,Automática,2008.0
Nissan,153000.0,Tiida,Automática,2008.0
Volkswagen,113000.0,Bora,Mecánica,2008.0
Volkswagen,144500.0,Jetta,Automática,2008.0
BMW,87000.0,Serie 6,Automática,2008.0
Toyota,123400.0,Prado,Mecánica,2008.0
Renault,150000.0,Mégane II,Mecánica,2008.0
Chevrolet,139000.0,AVEO EMOTION,Mecánica,2008.0
Chevrolet,120000.0,Zafira,Mecánica,2008.0
Toyota,243000.0,Prado Sumo,Mecánica,2008.0
Mazda,152000.0,BT-50,Mecánica,2008.0
Nissan,130000.0,Patrol,Automática,2008.0
Mitsubishi,78784.0,Montero,Mecánica,2008.0
Mitsubishi,155000.0,Montero,Mecánica,2008.0
Toyota,179000.0,Fortuner,Automática,2008.0
Ford,107000.0,Focus,Automática,2008.0
Nissan,139000.0,Tiida,Automática,2008.0
Renault,183150.0,Scenic,Mecánica,2008.0
Chevrolet,120400.0,Spark,Mecánica,2008.0
Kia,154000.0,Sportage,Mecánica,2008.0
Great Wall,194800.0,Deer,Mecánica,2008.0
Volkswagen,112700.0,Touareg,Automática,2008.0
Renault,90000.0,Logan,Mecánica,2008.0
Fiat,118200.0,Palio Weekend,Mecánica,2008.0
Toyota,181000.0,4Runner,Automática,2007.0
Ford,165200.0,F-150,Automática,2007.0
Toyota,163000.0,Prado,Mecánica,2007.0
Ford,93000.0,Explorer,Automática,2007.0
Chevrolet,115000.0,SPARK A. A,Mecánica,2007.0
Mercedes-Benz,85000.0,Clase C,Mecánica,2007.0
Mercedes-Benz,127000.0,ML,Automática,2007.0
BMW,114123.0,Serie 3,Automática,2007.0
Volkswagen,148000.0,Jetta,Mecánica,2007.0
Toyota,190000.0,Prado,Mecánica,2007.0
Jeep,148000.0,Grand Cherokee,Mecánica,2007.0
Toyota,220000.0,Prado,Mecánica,2007.0
Ford,97000.0,Focus,Mecánica,2007.0
Chevrolet,228000.0,Jimny,Mecánica,2007.0
Chevrolet,144000.0,Optra,Mecánica,2007.0
Toyota,154000.0,Prado,Mecánica,2007.0
Jeep,205000.0,Grand Cherokee,Automática,2007.0
Mazda,116000.0,ALLEGRO,Mecánica,2007.0
Toyota,90000.0,Land Cruiser,Automática,2007.0
Mazda,181000.0,B2600,Mecánica,2007.0
BMW,125000.0,Serie 1,Automática,2007.0
Ford,125000.0,Escape,Automática,2007.0
Audi,125000.0,A4,Automática,2007.0
Chevrolet,138000.0,Chevy,Mecánica,2007.0
BMW,125000.0,Serie 1,Automática,2007.0
BMW,125000.0,Serie 1,Automática,2007.0
Renault,143000.0,Twingo,Mecánica,2007.0
Mazda,144500.0,B2600,Mecánica,2007.0
Citroën,125000.0,C3,Mecánica,2007.0
Mazda,146000.0,5,Mecánica,2007.0
Mazda,215208.0,B2600,Mecánica,2007.0
Citroën,209500.0,C4,Mecánica,2007.0
BAW,125000.0,BJ,Mecánica,2007.0
Chevrolet,170000.0,Aveo,Mecánica,2007.0
Great Wall,158000.0,Safe,Mecánica,2007.0
Toyota,124293.0,4Runner,Automática,2007.0
Toyota,210000.0,Hilux,Mecánica,2007.0
BMW,150000.0,Serie 3,Mecánica,2007.0
Nissan,433821.0,Frontier,Mecánica,2007.0
Kia,180000.0,Sportage,Mecánica,2007.0
Honda,200755.0,CR-V,Automática,2007.0
Ford,150000.0,Explorer,Automática,2007.0
Chevrolet,226041.0,Grand Vitara,Mecánica,2007.0
Mercedes-Benz,46000.0,Clase E,Mecánica,2007.0
Chevrolet,79000.0,Super carry,Mecánica,2007.0
Ford,128000.0,Escape,Automática,2008.0
Mercedes-Benz,64500.0,Clase C,Automática,2008.0
Mercedes-Benz,129000.0,Clase C,Automática,2008.0
BMW,140000.0,Serie 3,Automática,2008.0
Nissan,162000.0,X-Trail,Automática,2008.0
Peugeot,84700.0,307,Mecánica,2008.0
Chevrolet,228026.0,AVEO EMOTION,Mecánica,2008.0
Volkswagen,139000.0,Jetta,Mecánica,2008.0
Mitsubishi,133000.0,Outlander,Mecánica,2008.0
Chevrolet,125185.0,Aveo,Mecánica,2008.0
Chevrolet,127000.0,Aveo,Mecánica,2008.0
Renault,130000.0,Scenic,Mecánica,2008.0
Mercedes-Benz,68114.0,Clase C,Automática,2008.0
Renault,139200.0,Symbol,Mecánica,2008.0
Mercedes-Benz,127000.0,ML,Automática,2008.0
Nissan,121000.0,Frontier,Mecánica,2008.0
Chevrolet,182000.0,Grand Vitara,Mecánica,2008.0
Mitsubishi,147600.0,Grandis,Mecánica,2008.0
Mazda,118000.0,3,Mecánica,2008.0
Daihatsu,142000.0,Sirion,Automática,2008.0
Ford,182000.0,Escape,Automática,2008.0
Renault,131000.0,Logan,Mecánica,2008.0
Kia,163000.0,Picanto,Mecánica,2008.0
Toyota,122000.0,Fortuner,Mecánica,2008.0
Renault,142300.0,Logan,Mecánica,2008.0
Toyota,165000.0,Land Cruiser,Automática,2008.0
Hyundai,126465.0,Tucson,Mecánica,2008.0
Nissan,106000.0,Sentra,Mecánica,2008.0
Jeep,128000.0,Grand Cherokee,Automática,2008.0
Subaru,158350.0,Impreza,Automática,2008.0
Renault,110000.0,Twingo,Mecánica,2008.0
BMW,66400.0,Serie 5,Automática,2008.0
Mazda,78000.0,3,Automática,2008.0
Mercedes-Benz,84999.0,Clase B,Mecánica,2008.0
Volkswagen,106000.0,New Beetle,Mecánica,2008.0
Ford,132000.0,Escape,Automática,2008.0
Mercedes-Benz,103000.0,Clase C,Mecánica,2008.0
Chevrolet,84000.0,Aveo,Mecánica,2008.0
Nissan,240000.0,D21,Mecánica,2008.0
Subaru,101000.0,Forester,Automática,2008.0
Chevrolet,119500.0,Optra,Mecánica,2008.0
Chevrolet,90000.0,Zafira 2.0 7 pasajer,Mecánica,2008.0
Mercedes-Benz,98000.0,Clase GL,Automática,2008.0
Kia,135000.0,Picanto,Mecánica,2008.0
Hyundai,175000.0,Tucson,Mecánica,2008.0
BMW,150000.0,X3,Automática,2007.0
Toyota,188000.0,Prado,Mecánica,2007.0
Mazda,130354.0,3,Automática,2007.0
Chevrolet,145000.0,Spark,Mecánica,2007.0
Renault,190700.0,Symbol,Mecánica,2007.0
Renault,138000.0,Scenic,Automática,2007.0
Kia,194000.0,Carens,Automática,2007.0
Toyota,148300.0,Burbuja,Mecánica,2007.0
Nissan,212000.0,Urvan,Mecánica,2007.0
Mazda,129000.0,3,Automática,2007.0
Renault,156000.0,Twingo,Mecánica,2007.0
Toyota,160000.0,Prado,Mecánica,2007.0
Chevrolet,130000.0,Spark,Mecánica,2007.0
Honda,98000.0,Accord,Automática,2007.0
Nissan,204000.0,Pathfinder,Mecánica,2007.0
Volkswagen,187000.0,Jetta,Mecánica,2007.0
Toyota,149000.0,Hilux,Mecánica,2007.0
Volkswagen,126000.0,Jetta,Mecánica,2007.0
Toyota,153019.0,Prado,Automática,2007.0
Jeep,115000.0,Commander,Mecánica,2007.0
Toyota,225000.0,4Runner,Automática,2007.0
Chevrolet,145262.0,Grand Vitara,Automática,2007.0
Mitsubishi,150000.0,Nativa,Automática,2007.0
Skoda,249254.0,Fabia,Mecánica,2007.0
Toyota,141900.0,Hilux,Mecánica,2007.0
BMW,120000.0,bmw x3 3.0 4x4 gasol,Automática,2007.0
Nissan,139300.0,TIIDA  SD,Mecánica,2007.0
Toyota,236000.0,Hilux,Mecánica,2007.0
Toyota,235000.0,Land Cruiser,Automática,2007.0
Renault,191000.0,Logan,Mecánica,2007.0
Mercedes-Benz,95000.0,Clase B,Mecánica,2007.0
Toyota,195000.0,Prado,Mecánica,2007.0
Toyota,131000.0,Hilux,Mecánica,2007.0
Chevrolet,153635.0,Optra,Automática,2007.0
Chevrolet,220000.0,LUV,Mecánica,2007.0
Chevrolet,116000.0,Optra,Mecánica,2007.0
Toyota,181000.0,4Runner,Automática,2007.0
